day,Temperature_Avg_forecast,Temperature_Avg_original,temp_absolute_forecast,temp_absolute_original
2021-02-12,-1.1695973873138428,-0.8976360511586434,18.10279346371944,19.555555555555557
2021-02-13,-0.7986263036727905,-0.9496368681012077,20.084445470214714,19.27777777777778
2021-02-14,-0.7909156680107117,-0.7936344172735156,20.12563411618987,20.11111111111111
2021-02-15,-0.8124229311943054,-0.4400288620640801,20.01074669471303,21.999999999999996
2021-02-16,-0.43405622243881226,-0.8248349074390536,22.031904624967847,19.944444444444446
2021-02-17,-0.70990389585495,-0.7832342538850025,20.55838251066457,20.166666666666668
2021-02-18,-0.6946455836296082,-0.8144347440505412,20.639889308284236,20.0
2021-02-19,-0.9478093981742859,-0.7832342538850025,19.287539750090957,20.166666666666668
2021-02-20,-0.5972868800163269,-0.7416336003309513,21.159959682695725,20.38888888888889
2021-02-21,-0.5219128727912903,-0.6792326199998746,21.562592284647003,20.72222222222222
2021-02-22,-0.7394859790802002,-0.5128300057836686,20.400361044397542,21.611111111111114
2021-02-23,-0.6894747614860535,-0.45042902545259256,20.667510787498827,21.944444444444443
2021-02-24,-0.35313767194747925,-0.3776278817330027,22.464155048289236,22.333333333333332
2021-02-25,-0.2806323766708374,-0.3152269014019253,22.85146357502474,22.666666666666668
2021-02-26,-0.45392000675201416,-0.24242575768233543,21.925796333037113,23.055555555555557
2021-02-27,-0.29610276222229004,-0.07602314346613082,22.76882392487089,23.944444444444443
2021-02-28,-0.008785173296928406,-1.0224380118207976,24.303615992778365,18.88888888888889
2021-03-01,-1.1475224494934082,-1.3552432402532082,18.22071328753905,17.11111111111111
2021-03-02,-1.0825861692428589,-0.6792326199998746,18.567589676905698,20.72222222222222
2021-03-03,-0.44346708059310913,-0.8664355609931054,21.981633736570657,19.72222222222222
2021-03-04,-1.0715548992156982,-1.1888406260370021,18.62651647564418,18.000000000000004
2021-03-05,-0.9575217366218567,-1.3760435670302338,19.235658415342474,17.0
2021-03-06,-1.1296287775039673,-1.001637685043772,18.316297640511838,19.0
2021-03-07,-0.7408955097198486,-0.2632260844593617,20.39283161867287,22.944444444444443
2021-03-08,-0.2528824806213379,-0.2632260844593617,22.999697870395682,22.944444444444443
2021-03-09,-0.29192405939102173,-0.5128300057836686,22.791145704694955,21.611111111111114
2021-03-10,-0.33542096614837646,-0.16962461396274625,22.558794083900025,23.444444444444443
2021-03-11,-0.17282412946224213,-0.07602314346613082,23.42735328400369,23.944444444444443
2021-03-12,-0.15089602768421173,-0.08642330685464326,23.54448873957767,23.88888888888889
2021-03-13,-0.015891656279563904,0.007178163641972825,24.265654607423354,24.388888888888893
2021-03-14,0.024623289704322815,-0.22162543090530987,24.482077200834166,23.166666666666668
2021-03-15,-0.10047183930873871,-0.19042494073977181,23.813844488520182,23.333333333333332
2021-03-16,-0.16868387162685394,-0.09682347024315573,23.4494696984864,23.833333333333336
2021-03-17,-0.09201550483703613,-0.2008251041282836,23.859016505726945,23.277777777777782
2021-03-18,-0.09443236887454987,-0.05522281668910457,23.846106110063868,24.055555555555557
2021-03-19,0.0322486013174057,-0.024022326523567204,24.522810063109866,24.222222222222218
2021-03-20,0.07991915941238403,0.09037947075007446,24.777456479678193,24.833333333333332
2021-03-21,0.1620343029499054,-0.05522281668910457,25.216098859449836,24.055555555555557
2021-03-22,0.09584593772888184,-0.6792326199998746,24.86253408707045,20.72222222222222
2021-03-23,-0.7556037902832031,-1.1472399724829516,20.31426297821606,18.22222222222222
2021-03-24,-1.4987136125564575,-0.9704371948782333,16.344721589974064,19.166666666666668
2021-03-25,-0.8945228457450867,-0.8560353976045929,19.572185665088234,19.777777777777775
2021-03-26,-0.5995782017707825,-0.8560353976045929,21.14771990835084,19.777777777777775
2021-03-27,-0.6010600328445435,-0.3152269014019253,21.13980426842607,22.666666666666668
2021-03-28,-0.29189109802246094,-0.2632260844593617,22.79132177761553,22.944444444444443
2021-03-29,-0.19154129922389984,-0.19042494073977181,23.327369973579447,23.333333333333332
2021-03-30,-0.05619427561759949,0.13198012430412562,24.050366219729202,25.055555555555554
2021-03-31,0.1972891390323639,0.11117979752710071,25.404423016620708,24.944444444444446
2021-04-01,0.22933664917945862,0.27758241174330534,25.57561429159247,25.833333333333332
2021-04-02,0.3498489260673523,0.3503835554628952,26.219366340831115,26.22222222222222
2021-04-03,0.43338024616241455,0.19438110463520303,26.665573647467834,25.38888888888889
2021-04-04,0.3478761911392212,0.17358077785817744,26.20882839245453,25.27777777777778
2021-04-05,0.3186836838722229,0.15278045108115187,26.05288796164659,25.166666666666668
2021-04-06,0.30179280042648315,-0.3256270647904384,25.9626603009265,22.61111111111111
2021-04-07,-0.1734178215265274,0.11117979752710071,23.424181901860145,24.944444444444446
2021-04-08,0.1631670594215393,0.26718224835479354,25.222149813914676,25.777777777777782
2021-04-09,0.2932492792606354,0.33998339207438205,25.917022550149092,26.166666666666664
2021-04-10,0.36488574743270874,-0.7312334369424388,26.299689979367862,20.444444444444443
2021-04-11,-0.6883732676506042,-0.9496368681012077,20.673394743325616,19.27777777777778
2021-04-12,-0.7482625842094421,-0.024022326523567204,20.353478206538924,24.222222222222218
2021-04-13,0.1316445916891098,0.3607837188514083,25.05376320863389,26.27777777777778
2021-04-14,0.36479848623275757,0.26718224835479354,26.299223847802363,25.777777777777782
2021-04-15,0.30772721767425537,0.43358486257099815,25.994360749735087,26.666666666666668
2021-04-16,0.47530049085617065,0.2983827385203309,26.889503060495976,25.944444444444443
2021-04-17,0.3463061451911926,0.506386006290588,26.20044152663021,27.055555555555557
2021-04-18,0.5538390278816223,-0.2632260844593617,27.30903993640591,22.944444444444443
2021-04-19,-0.15522654354572296,-0.3880280451215158,23.52135600545215,22.277777777777775
2021-04-20,-0.20625494420528412,0.3191830652973571,23.248772677493612,26.055555555555557
2021-04-21,0.41840654611587524,0.7247894374493569,26.585587190165967,28.22222222222222
2021-04-22,0.6632412075996399,0.8599915615000235,27.89344410835732,28.944444444444443
2021-04-23,0.7860098481178284,0.7559899276148949,28.54924919275836,28.388888888888886
2021-04-24,0.7636355757713318,0.6415881303412546,28.429730384839065,27.77777777777778
2021-04-25,0.6666551232337952,0.7247894374493569,27.91168055066983,28.22222222222222
2021-04-26,0.7653688788414001,0.506386006290588,28.438989336973428,27.055555555555557
2021-04-27,0.6160321831703186,-0.1280239604086951,27.64126311067188,23.666666666666664
2021-04-28,0.10393939912319183,-0.013622163135053418,24.905767710171503,24.27777777777778
2021-04-29,0.17514899373054504,-0.23202559429382363,25.286154867710486,23.111111111111107
2021-04-30,-0.14082349836826324,-0.06562298007761769,23.598294140617348,24.0
2021-05-01,0.025529369711875916,0.17358077785817744,24.486917295774695,25.27777777777778
2021-05-02,0.25693458318710327,0.25678208496627974,25.723036836672264,25.72222222222222
2021-05-03,0.3451313376426697,0.5999874767872028,26.194165943873394,27.555555555555554
